ID,Name,Sex,Sire,Dam,HCM
1269177,SC Utblicken's Beppe,M,1139531,1210345,Normal
1269181,Quicksilver von den Wölfen,F,831667,977118,Normal
1269180,Quin von den Wölfen,F,831667,977118,Normal
1269179,Snorre von den Wölfen,M,1108174,977119,Normal
1269192,Falstaff v. d. Lusshardt,M,1220462,1214610,Normal
1269221,Pirot Napoleon,M,942732,1269222,HCM Mild
1269222,Brembo Carma Camelia,F,908409,1156928,Normal
1269230,Candy of Kiana Hoku,F,,,Normal
1269231,Alfajiri Hattara,M,1269232,1269233,Normal
1269235,Silverspirit's Welcome ToThe Jungle,M,896113,1130317,Normal
1269234,Leokatin Fireball,M,1060742,1192725,Normal
1269243,Wild Africa Sheda,F,1274412,1269245,Normal
1269242,Piramocats Olympia,F,1212778,1104655,Normal
1269239,Leopardettes Uni Puzzle W,M,645923,1269240,Normal
1269241,Leopardettes Yasmine,F,1212754,1243786,Equivocal
1269248,Madurai Hope,F,1208465,1208515,Normal
1269246,Batifoleurs Rango,M,1323328,1192734,Normal
1269247,GEC Leopardcats I walk the Line,M,1213362,867405,Normal
1269253,Avec's Jamaican Rum,F,887970,1168903,Other Diagnosis
1269252,Vox Bauers Enza Electro Voice,F,1142066,758096,Normal
1269254,Jubilee Flash de Kachghar,M,1269255,1085985,Normal
1269256,Axiom's Mercedes Benz,F,887970,1142417,Normal
1269271,PrimaRex Midnight Lover,M,1140575,1142419,Normal
1269281,Astrums Magnum,M,1059723,1059718,Normal
1269279,Madurai Indigo Summer,F,1208465,1208515,Normal
1269280,Appalachiancats Akoya,F,984273,1208737,Normal
1269292,Dastan Kitajec,M,1128049,1197467,Normal
1269313,Dust of Coon Karaïbes,F,1200586,1171225,Normal
1269315,Meraba Ahura Mazda,M,,,Normal
1269332,Silverspirit's Night Shadow,M,1088583,949834,Normal
1269331,Leopardettes Yoda Carlos,M,1212754,1243786,Normal
1269347,Rehbis Yacouba,M,1269348,1269349,Normal
1269353,Kiabindhi Saphira of Jankari,F,1184869,1269354,Equivocal
1269350,Jankari Batida de Coco,F,1269351,1269352,Normal
1269358,Mataglani Malaita,F,1269359,1269360,Normal
1269355,Namibian Destert Storm Sweet Dream,F,1269356,1269357,Equivocal
1269361,Silverstorm Snooki,F,1269362,1269363,Normal
1269359,Manapi Benji,M,,,HCM Moderate
1269366,Mysterybengals Francis,F,1427554,1427555,Normal
1269364,Mysterybengals Blue Curacao,F,1188637,1188638,Normal
1269367,Kanpur Tropical Heart,F,1250653,1250654,Normal
1269368,Lia Best of Best Bengals,F,984257,1104621,Normal
1269365,Mataglani First Contact,M,1188628,1269366,Normal
1269369,Glitterglam Gabriel,M,1269370,1269371,Normal
1269374,Antigerio's Welcome Willow,F,991246,1242954,Normal
1269406,Kalindi Tequilla,F,1184946,1104626,Normal
1269408,Dakota of Dainty Paws,M,1233493,1269409,Normal
1269410,Outlaw's X Man,M,1243765,1243766,Normal
1269508,Nordic Lynx's Simply Georgeous,F,1109969,1173327,Normal
1269509,HeLo's Farm Alina,F,1109969,881098,Normal
1269633,Valhalla's Onar,M,922337,941803,HCM Mild
1269635,Hope Silver EstiBri,F,1269636,1269637,Normal
1269634,IP,M,940279,928671,Normal
1269638,CH The Cooliti's Alfons Åberg,M,1062719,940245,Normal
1269639,Zeltzin's Beautiful Girl,F,1156984,1209071,Normal
1269643,EC Bamsy of Kotoffski,M,1090256,1269644,Normal
1269640,Irina de Monaliza,F,1269641,1269642,Normal
1269645,Leonardo vom Wichtelbrunn,M,951362,1269646,Normal
1269648,Ashanti vom Perlenstrand,F,1141746,1137108,Normal
1269647,Espirit d'Amour of Kotoffski,F,954993,1247100,Normal
1269768,Tutti Frutti vom Feinsten,F,1269769,1269770,Normal
1269767,Amalia van 't Hageland,F,1232963,1176372,Normal
1269773,Vivi Ann vom Feinsten,F,1137031,1269774,Normal
1269771,Ratatouille vom Feinsten,F,1137031,1269772,Normal
1269769,IC Bones von de Jong,M,1273344,1273345,Normal
1269776,O Happy Day vom Feinsten,F,1269777,1269778,Normal
1269775,Fritzi von den Gremlins,F,953962,1099001,Normal
1269781,Kimberly von den Wasserkatzen,F,1269782,1246368,Normal
1269779,Artness Cats Noomi,F,1184700,1269780,Normal
1269783,Kessy von den Wasserkatzen,F,1269782,1246368,Normal
1269787,Oceana von der Kuschelburg,F,1183557,1269788,Normal
1269784,Whoopi aus dem Hause Moogs,F,1269785,1269786,Normal
1269793,Candy an der Günz,F,1251283,1269794,Normal
1269789,Mojo's Querida,F,1269790,1152535,Normal
1269791,Rukaz Amigo,M,1251275,1269792,Normal
1269797,Xini Mini vom Casa dei Cinque,F,1269798,1269799,Normal
1269794,Xenia an der Günz,F,1251285,1281406,Normal
1269795,Naima an der Günz,F,1251285,1269796,Normal
1269803,IC Birmastans Strängnäs Waterlily,F,1198041,831769,Normal
1269800,Laurin von der Hassler Linde,M,1200743,1199327,Normal
1269801,IC I love Milka from Arthur's Garden,F,1061817,1269802,Normal
1269804,Birmastans Strängnäs Yellow Rose,F,1198041,831769,Normal
1269850,Gissel of Charm Garden,F,1256428,1256429,Normal
1269851,Dum-Dum of Teutta,M,1152549,1152550,Normal
1269852,Jasmeen v. Shmidt,F,1089926,1269853,Normal
1269854,Velfie Rose Leaf,F,1269855,1269856,Normal
1269857,Gentle Teddy's Emma,F,978062,978065,Normal
1269884,EC Glory Night Lakki Cats,F,1260609,1269885,Normal
1270037,Rödrev Maja,F,1156732,1196764,Normal
1270038,Lubov Sibiri Dima Almasovich,M,1248162,1079504,Normal
1270052,Lumikissan Maestro,M,643942,1250400,Normal
1270053,Tammikatin Madame Sisu,F,1140082,1169447,Normal
1270054,Vicinitas Bianca,F,836783,794205,Normal
1270061,Zurbagan Sladkoe Pyatnyshko,M,1173556,1270055,Normal
1270065,Nelius' Malka,F,1252528,756776,Normal
1270077,QuarkenCat Breeze,F,1142633,988951,Normal
1270075,Mantas Manta,F,1156520,808935,Normal
1270076,Lurvtassens Wilmer,M,1146027,967116,Normal
1270102,Spirit of New Heaven's Daisy,F,1142373,1142371,Normal
1270101,Spirit of New Heaven's Charisma,F,1142373,974271,Normal
1270103,Jessie Happysib,F,1208150,1166172,Normal
1270099,Sibbe Sovi van Moya Dorogaya,F,1128228,1174314,Normal
1270107,JW,F,1270108,1212170,Normal
1270134,Demian Gretchen,F,1130359,1268470,Normal
1270226,Wabanaki Apoeti,F,1161135,1167511,Equivocal
1270233,Älvnäs Aryloo two Fiona,F,964342,850916,Normal
1270235,Älvnäs Kiloo Kiara,F,964342,850922,Normal
1270441,Skrymes Renesmee,F,1240690,1270442,Normal
1270468,Agascha-Anju von Bylukina,F,969628,1270469,Normal
1270471,Blini von den Sirenen,F,516104,1069579,Normal
1270472,Born to Shine's Nikita Elena,F,516283,503735,Normal
1270473,Vi Vi of Kittenbath,F,1130944,949727,Normal
1270491,IC Dreams of Heaven Anais,F,1270492,1270493,Normal
1270502,CaterCats Demi Moore,F,1091052,1166896,Normal
1270501,Amari Castle Gouverneur,M,1245888,1245890,Normal
1270545,CampoDaCoons Hannah,F,1215212,1146331,Normal
1270547,Silverfern Nightfall,F,1270546,1223637,Normal
1270569,Mainefield's Kimberly,F,1270568,1184353,Normal
1270608,IP & SC Nordkapsbergets Lukas,M,788742,334919,Normal
1270607,Gulledej's Minerva,F,1270608,1270609,Normal
1270609,Mandelstenens Juvelina,F,1132589,774788,Normal
1270613,Celina the Kindly Nature,F,642667,271795,Normal
1270612,CH CarilloCat Silver Rumors,M,1196735,1061365,Normal
1270614,Cherrytail's Ofelia,F,991673,1106030,Normal
1270615,Claricats Jasha,M,1062648,1062647,Normal
1270627,Izea de Khazad-Dûm,F,777604,1134049,Normal
1270656,Entourage's Heel Hook,M,1150474,1189452,Normal
1270658,SC Ravnklo's Siri,F,1139531,834554,Normal
1270659,SC Ravnklo's Sira,F,1139531,834554,Normal
1270664,Wild Tulip's Leilani,F,1182870,1200438,Normal
1270668,Wild Tulip's Moony,F,1182870,1182851,Normal
1270666,Wild Tulip's Maela,F,1182870,1182851,Normal
1270788,WC & EC Kalypso von den Wallufer Waldgeistern,M,959663,1094457,Normal
1270786,Koeni's Kalhua,F,1154858,980730,Normal
1270841,IC Kleine Tigertatze Vaarell Versace,M,1062617,1166801,Normal
1270840,Mantas Missi,F,1156520,808935,Normal
1270843,Wira's Colton Bombasticov,M,1166490,1217229,Normal
1270846,Wira's Prudence Bombastica,F,1166490,1217229,Normal
1271005,Ulsan'Ora Absinthe Superieure,F,1271006,1186447,Normal
1271013,Abraham,M,926353,1271014,HCM Moderate
1271018,Jeggelland Cats Faramir,M,169854,235649,Normal
1271076,Sibir Koshki Safir af Heruvim,F,1215130,1264014,Normal
1271077,Sibir Koshki Lapis Lazul af Heruvim,F,1215130,1264014,Normal
1271079,Sibir Koshki Topaz af Heruvim,M,1215130,1264014,Normal
1271083,IC Højmarken's Mortimer Folchart,M,860271,984043,Normal
1271111,de Mooi's Hot Chili for Mavibos,F,830669,988979,Normal
1271118,de Mooi's Lucy,F,830669,853703,Normal
1271119,de Mooi's Miss Ellie,F,830669,853703,Normal
1271120,Deirs Zatanna,F,218586,1061898,Normal
1271133,CH Broceliande Janis Joplin,F,864833,767371,Normal
1271145,IC Harebell Jade Jew'ell,F,1128540,1243139,Normal
1271160,CH Harebell Lancelot,M,1144539,1135708,Normal
1271178,Doralisha's Bianca,F,1166960,1166964,Normal
1271181,Doralisha's Elania,F,1180725,1166964,Normal
1271180,Doralisha's Cleo,F,1166960,1084729,Normal
1271179,Doralisha's Cascada,F,1166960,1084729,Normal
1271192,Musslan Pegasus,M,855345,969493,Normal
1271191,Bisu's Marilyn Monroe,F,983428,1192439,Normal
1271193,IC Unica Vini,F,1223279,1262859,Normal
1271195,Wakpalaluta X-P-Allegetisch,F,1167604,1250120,Normal
1271197,Coonity Prana of SpiritHill,F,1155386,945695,Normal
1271198,Abelone of Great Salt Lake,F,1175734,1198919,Normal
1271196,Coonity Van'Yar,M,994622,1189306,Normal
1271199,CH Stormy-Sunshine Janina,F,986332,866955,Normal
1271200,Brilliant Diamond's Dakota,F,1208355,1157214,Normal
1271212,The Dorsai Zendo of The Haecoon,M,1086783,866270,Normal
1271210,The Dorsai I am Zen,F,1086783,866270,Normal
1271215,Sweet Lepard von Blutengarten A,M,1261617,1105294,Normal
1271214,The Dorsai Soto Zen,F,1086783,866270,Normal
1271230,IC Shadowpaw's Quila,F,1094441,1217158,Normal
1271241,IC Dante Cuore d'Havanna,M,976639,1088951,Normal
1271242,Gwenny von Asuraja,F,1069831,1271243,Normal
1271244,Brilliant Diamond's Ebby,F,1161288,1208354,Normal
1271246,Lion von der Hammona Ranch,M,1221421,1221422,Normal
1271245,Brilliant Diamond's Eternity,F,1161288,1208354,Normal
1271247,Madepi-Coon's Tante Tilly,F,1245308,863327,Normal
1271257,Gemma Velikolepnaya Barselit,F,1090527,1090528,Normal
1271280,Waldemaine Surprise,F,1271278,1271279,Normal
1271311,MaineCats Mitchell,M,1131504,1154528,Normal
1271309,MaineCats Montana,F,1131504,1154528,Normal
1271320,Jolis Lutins Emerson,M,1169522,1220374,Normal
1271337,Mon Grand Amour Diva Luisa,F,1263714,1271335,Normal
1271363,CiCis Hildegard Hot,F,1137142,1144842,Normal
1271362,Ilus Armus Crownquill's,M,1261942,1261943,HCM Moderate
1271384,Ivar van Moya Dorogaya,M,1128228,1174314,Normal
1271407,Guldlejon Atticus,M,1159408,1166488,Normal
1271408,Hasheesh Stashkot,F,1271409,1271410,Normal
1271428,Millifiore Taraxacum,M,1261094,1136657,Normal
1271506,Kesälän Helmi Orvokki,F,1080351,1250309,Normal
1271507,Khokhloma Volzhskaya Krasa,F,950488,950489,Normal
1271521,Lendal Almo,M,516104,1058695,Normal
1271523,Lukijn's Vicki,F,748382,968049,Normal
1271519,Kitezj-Grad Nusha af Abaz,F,1105599,988766,Normal
1271522,Lexcon's Abigail,F,1151033,974264,Normal
1271552,GIC TwoCurves Bagheera,M,1089748,1228649,Normal
1271551,Zafira Dwa Formaty,F,1245466,1245481,Normal
1271559,Vorbeck's Doolandella,F,895726,949093,Normal
1271643,Ulltrollet's Lilja,F,1100212,1129653,Normal
1271642,Checkers Farfus,M,1110251,1072140,Normal
1271647,Mantas Indra Mimmisdotter,F,1156520,636530,Normal
1271648,Mantas Ivan Otlitjo,M,1156520,636530,Normal
1271646,Mannegumman's VanCapo Fiora,F,1131480,1131482,Normal
1271649,Mantas Jizza,F,1156520,1137446,Normal
1271653,IC L'Amir Silver Shadow de Maison Blanche,M,1222724,1235583,Normal
1271655,Narayana Phantom Cats,F,1153489,883827,Normal
1271660,Lotshusens Superfly,M,983428,1141954,HCM Moderate
1271666,Noelle van den Friedes,F,1131492,991665,Normal
1271668,Paddy vom Ohlenberg,M,766384,1080311,Normal
1271667,Noeska van den Friedes,F,1131492,991665,Normal
1271669,Palmskogs Dablå Isadora,F,1271702,886268,Normal
1271710,Riverwind Caleb Jamesovic,M,749665,1271711,Normal
1271712,Romeo Blekitny Aniol,M,1153699,1165935,Normal
1271759,DCH & IC Jumpin Jack Flash du Clos de Cachadar,M,1062247,1106952,Normal
1271770,Beartooth Mountain Jane,F,1250086,1250087,Normal
1271808,Sibirpoten's Lucrezia,F,1081449,1152298,Normal
1271853,Flow Rirori,F,920403,1139394,Normal
1271882,Latika de L'Ulyssiade,F,1111376,1061392,Normal
1271900,Gimli's Storm-Costa,M,1271901,1271902,Normal
1271915,Rags for Life Yuki,F,747282,1139725,Normal
1271916,GemSdolls Loki of Rags for Life,M,805605,1154834,Normal
1271941,Just Me du Jardin de Cristal,M,1249685,1249686,Normal
1271940,CH Falco vom Thennersee,M,1271941,1250369,Normal
1271946,Violet vom Thennersee,F,1271941,1250369,Normal
1271952,CH Dutchess Pour Some Sugar On Me,F,1182805,928017,Normal
1271953,Dutchess You're So Beautiful,F,1182805,928017,Normal
1271951,GIP Tylökatten Alexej Vronskij,M,1165432,1169910,Normal
1271964,Proud Danish Eowyn,F,1185210,1271965,Normal
1271988,Suzuki Bellamoondo,F,891403,1192351,Normal
1271989,PR Nikitas angels Bull,M,948071,1243713,Normal
1271996,Rumpkullan's Iris,F,1074198,1217270,Normal
1271995,Tojo Polaris Oliver Avenue,M,1251365,1251366,Normal
1272057,CH Pepsi von Walder,F,1272058,1269884,Normal
1272115,Baylean's Isa-Bella,F,1134102,1132897,Normal
1272168,Kairon of Delia's Castle,M,1225971,1272167,Normal
1272173,CH Eclipse av Jostedalsbreen,F,1245721,1084762,Normal
1272182,Englaflickornas Sol,F,859144,1139220,Normal
1272183,Englaflickornas Liv,F,859144,1139220,Normal
1272184,Englaflickornas Tengel,M,859144,1139220,Normal
1272186,Englaflickornas Vinga,F,859144,1139220,Other Diagnosis
1272185,Englaflickornas Vanja,F,859144,1139220,Normal
1272191,Snow Buddies Jackpott,M,1151033,866169,Normal
1272192,Söderbykattens Nova,F,1140078,1248893,Normal
1272193,Solfröken's Eiraiya,M,782656,759159,Normal
1272194,Starsky's Luna,F,967468,954432,Normal
1272195,Summer Flame's Kattja,F,1088452,991512,Normal
1272223,Daya's Morus,F,981005,757205,Normal
1272226,Dusty Coon's Hailey,F,1225111,1149427,Normal
1272241,Daya's Jayanthi,F,1166216,1213570,Normal
1272246,Moon Kewa's Sarah Brightman,F,1217512,844241,Normal
1272249,Tikhon Volzhskaya Krasa,M,1133422,1105621,Normal
1272250,Topmix Cinderella,F,862672,988768,Normal
1272271,Pen Tom's Buffalo Bill,M,941633,1215014,Normal
1272361,Mary Ingalls of Chamberlain,F,839408,1063928,Other Diagnosis
1272362,Coons en Blooms Tony Chocolonly,M,1133952,1133964,Normal
1272363,Timaracoon's Roxan Shania,F,965764,1230954,Normal
1272367,Ulvstorps Gårds Montserrat Caballé,F,1089017,822452,Normal
1272376,Uslada Volzhskaya Krasa,F,950488,1231650,Normal
1272374,Ursino-Albion von der Sperlingshöhe,M,1245008,1272375,Normal
1272381,Windy Valley's Play Boldly to Win,M,1272382,1272383,Normal
1272428,PatchofHeaven Heartbreaker,M,1199225,1199226,Normal
1272427,Ruhrwald Destiny,F,1272428,1199231,Normal
1272432,Sumarum Leontynka,F,1241009,1404639,Normal
1272431,Happy Hooligans Snowking,M,1096786,844490,Normal
1272437,Ayla von der Käfernburg,F,1272438,1272439,Normal
1272434,Andina Logan,M,1272435,1272436,Normal
1272440,Xara Ruby Dolls,F,1272441,1272442,Normal
1272443,Leonordic Kairo,M,1272444,1272445,Normal
1272446,CH,M,1192764,1208748,Normal
1272447,KungsgardenCats Ztellar Girl,F,1133642,1272448,Normal
1272444,CH Leonordic Elvis,M,966038,1184997,Normal
1272445,NoaIsland Dione,F,1272491,1272492,Normal
1272450,OneWorld Balada del Pistolero,M,1219341,1184958,Equivocal
1272451,PR,M,1060693,1059722,Normal
1272453,Kalindi Ronja,M,1269408,1134611,Normal
1272449,KungsgardenCats Breeze Marjoree,F,1184733,954699,Normal
1272452,GRC Batifoleurs Pelle of Minileo,M,1243771,1243768,Normal
1272454,Leopaws Chimborazo,F,1152451,1152446,Normal
1272458,Honey of Ashaki Anmar,M,1147425,1272459,Normal
1272455,Rehbis Zoe of Lovelybengals,F,1272456,1272457,Normal
1272460,Towanreef Victoria Secret,F,,,Normal
1272461,Brockenmoor Goodnight,F,1261676,1261677,Normal
1272463,CH Laskalinas Marsic,M,1272464,1272465,Normal
1272462,Al Janna's Day of Thunder of Berlingold,M,1219300,1199264,Normal
1272466,Adonis Angel Felis,M,1272467,1272468,Normal
1272469,Royal Wildcats Electra,F,1272466,1272470,Normal
1272472,Brockenmoor Atalia,F,1261676,1272473,Normal
1272471,Al Janna's Diamond Thunder,M,1219300,1199264,Normal
1272478,Nikita of Sheherazade,M,1272479,1272480,Normal
1272476,Kalindi Mon Cheri,F,1522967,1272477,Normal
1272474,Kalindi Bailey,F,1522967,1104613,Normal
1272480,Bali-Bengal Imagine,F,,,Normal
1272481,Supernova Cloud Nine,M,1272482,1272483,Normal
1272486,Daddy Longtail Iggy,M,1216857,1089306,Normal
1272493,Jadestone Bengal Wasabi,M,1272494,1272495,Normal
1272497,Myanmar Flashdancer,F,1272498,1272499,Normal
1272496,Always me vom Schweiklberg,F,885828,1212755,Normal
1272500,Spotstops Wild Rosa,F,1272501,1272502,Normal
1272503,Shimmershine Granddesign,M,1272504,1272505,Normal
1272506,Latida of Kiana Hoku,F,1272507,1272508,Normal
1272509,IC Bambang de Ledicia-E,M,991759,1272510,Normal
1272514,QGC Wistariantale Prince George,M,1173263,1272515,Normal
1272521,Belminis Nina Ricci,F,1165969,1157464,Normal
1272525,PreciousBlue's Pennsylvania,F,1225111,871507,Normal
1272524,Denebola's Emilio,M,1158057,1158056,Normal
1272535,WesterosCat Aegon Dragonlord,M,979745,1198311,Normal
1272541,CH WesterosCat Arya Stark,F,979745,1198311,Normal
1272554,Vladolga Barhotka,F,1102894,1140009,Normal
1272579,SC Lizzy Jaylinn of Ballyhara,F,1159220,1199357,Normal
1272653,Asgård's Mighty Arthur,M,1098320,1272654,HCM Severe
1272652,Asgård's Mighty Hektor,M,1098320,902609,Other Diagnosis
1272657,Chispita-Linda von der Schnurrenden Leidenschaft,F,1272658,1200760,Normal
1272708,DivaDoll Grand Gandalf,M,1215613,1146097,Normal
1272746,ZarZuela vom Alpenwichtel,F,787483,1132714,Normal
1272747,Armani vom Alpenwichtel,M,189210,353085,Normal
1272784,Bagira von Felisander,F,1175744,1212750,Normal
1272785,Natan von Adeloga,M,1175744,1133916,Normal
1272788,GIC Yasmine vom Bergwald,F,867861,1154855,Normal
1272793,Kusjesdief van Siriusland,F,1074150,788352,Normal
1272792,GEC Nabucco von Adeloga,M,1175744,1133916,Normal
1272791,Cheerio Miss av Finnkona,F,951651,1074213,Normal
1272794,IC Pörkarvan Pantera,F,1109481,1106209,Normal
1272815,Tokkattens gofor Babylon,M,1156520,1187227,Normal
1272817,Tokkattens gofor Bianca,F,1156520,1187227,Normal
1272827,Xenia z Tichého údolí,F,1060937,636529,Normal
1272825,Wendelina the Kindly Nature,F,1172775,853700,Normal
1272866,GIC Amurin Zebedee,M,945957,1245061,Normal
1272865,Amurin Zadok,M,945957,1245061,Normal
1272925,The Haecoon Z'Crazy Beautiful You,M,638479,845494,Normal
1272926,The Haecoon Z'Manhattan Romance of Manjushricoon,F,638479,845494,Normal
1272972,Wonderbits Liten Frej,M,1272973,1169895,Normal
1272970,Tsarhegens Atik,M,1149610,1159468,Normal
1272993,Sibelinaz Oryx,M,1211271,1157658,Normal
1273003,Ryusei's Hiro by Umoja,M,856386,1243621,Normal
1273005,Arch'Coon'Gel La Habanera,F,1273004,1136342,Normal
1273013,Vanilla Sky Agat,M,1203335,1273014,Normal
1273010,Publicity's Magic Melody of Älvnäs,F,1153882,1273011,Normal
1273009,Sara Wild Taiga,F,1202291,1102870,Normal
1273012,Älvnäs Shaynardo Shilla,F,1267673,811708,Normal
1273018,Carna's Shiloh,F,1151033,1151034,Normal
1273016,Staffansgårdens Kattrina,F,299085,236993,Normal
1273015,Staffansgårdens Maja,F,1156513,1273016,Normal
1273017,Mantas Nalle,M,1156520,1271655,Normal
1273022,Mygohr's Chyrilla,F,1156500,1273023,Normal
1273020,Cherrytail's Special Boy,M,843833,1250400,Normal
1273023,Älvnäs Bellisimus Moonlight Shadow,F,1151033,767139,Normal
1273021,IC Amante's Alamak,M,955607,1180334,Normal
1273019,Coachman Crateagus,M,1086280,984336,Normal
1273069,Du Monet Miss Hollywood,F,1244904,1273070,Normal
1273070,CH Du Monet Vouge NFS,F,856558,856573,Normal
1273092,Palmskogs Mist,F,1271702,1273093,Normal
1273089,Anna's Cat Artur Lana,M,1273090,1273091,Normal
1273096,Landegrens Adrian,M,1137449,1164372,Normal
1273094,Legolas von den Schwarzwaldtigern,M,1135098,1135097,Normal
1273095,Victors Balu,M,636544,1090469,Normal
1273110,GIC Di Do Syberjon,M,1153699,1132336,Normal
1273122,W.Ch. Cattery Erika's Toby,M,1172851,1273123,Normal
1273121,Sky high's Big Hugs,M,955379,891088,Normal
1273120,Cazmirau's Sugar Plum Fairies,F,1085479,881124,Normal
1273128,Caiden,M,1088784,1273129,Normal
1273126,Zamzam's Doll Emineni,M,811428,1273127,Normal
1273132,Emelyan Valenika,M,981724,1169983,Normal
1273192,IC Kefiradija's Che,M,810958,842483,Normal
1273198,KeLuLah's Malak Yashila-Emina,F,1273192,1273194,Normal
1273200,KeLuLah's Malak Zalika-Feya,F,1273192,1273196,Normal
1273208,WCH Alaska from Town-House,M,1215028,1169088,Normal
1273209,Bette Davis from Town-House,F,1273210,1251281,Normal
1273213,Applecat Gråsparv,F,1197679,901769,Normal
1273211,IC Bon Jovi from Town-House,M,1273210,1251281,Normal
1273212,Bluffpoker de Broeckloni,M,1138582,904092,Normal
1273218,IC Applecat Kingdom,M,901781,1273216,Normal
1273216,Applecat Iris In Love,F,1197679,1132835,Normal
1273214,Precious British Velvet,M,1273215,935388,Normal
1273221,Palace&Main's Hobnob,F,1273222,1273223,Normal
1273220,Brembo Solo Surprise,M,908409,1169083,Normal
1273219,Proud Princess British Velvet,F,1273215,935388,Normal
1273222,Alway's Walnut Watson,M,1140055,909009,Normal
1273224,Xenia Britt's Aurora,F,1169017,1273225,Normal
1273228,Sputnik von der Schnurrhöhle,M,1089548,1223895,Normal
1273226,Wiki's Qaiser (2014),M,1157611,1273227,Normal
